day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;44500;KELP;2021;1;2019;2;2018;21;2022;21;;;;;2021.5;24.822265625
-1;44500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;527.0
-1;44600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;527.0
-1;44600;KELP;2019;24;;;;;2022;24;;;;;2020.5;24.6417236328125
-1;44700;KELP;2019;29;;;;;2022;29;;;;;2020.5;24.6883544921875
-1;44700;RAINFOREST_RESIN;9995;29;;;;;10002;10;10005;29;;;9998.5;527.0
-1;44800;RAINFOREST_RESIN;9995;29;;;;;9998;1;10002;10;10005;29;9996.5;527.0
-1;44800;KELP;2018;29;;;;;2022;29;;;;;2020.0;24.88916015625
-1;44900;KELP;2019;1;2018;26;;;2022;26;;;;;2020.5;24.962646484375
-1;44900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;527.0
-1;45000;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;527.0
-1;45000;KELP;2018;26;;;;;2022;26;;;;;2020.0;24.9429931640625
-1;45100;KELP;2019;27;;;;;2021;5;2022;27;;;2020.0;24.725830078125
-1;45100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;529.0
-1;45200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;529.0
-1;45200;KELP;2019;29;;;;;2021;6;2022;29;;;2020.0;24.770751953125
-1;45300;KELP;2018;26;;;;;2021;22;;;;;2019.5;25.272705078125
-1;45300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;529.0
-1;45400;RAINFOREST_RESIN;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;529.0
-1;45400;KELP;2018;22;;;;;2020;2;2021;23;;;2019.0;25.57373046875
-1;45500;KELP;2018;25;;;;;2019;3;2021;25;;;2018.5;25.487060546875
-1;45500;RAINFOREST_RESIN;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;529.0
-1;45600;RAINFOREST_RESIN;9995;26;;;;;10002;5;10005;26;;;9998.5;529.0
-1;45600;KELP;2018;33;;;;;2021;26;;;;;2019.5;25.388671875
-1;45700;KELP;2018;24;;;;;2021;24;;;;;2019.5;25.375244140625
-1;45700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;529.0
-1;45800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;529.0
-1;45800;KELP;2018;27;;;;;2021;28;;;;;2019.5;25.3111572265625
-1;45900;KELP;2019;4;2018;31;;;2022;31;;;;;2020.5;25.036376953125
-1;45900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;529.0
-1;46000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;531.0
-1;46000;KELP;2019;2;2018;24;;;2022;26;;;;;2020.5;24.7989501953125
-1;46100;KELP;2019;25;;;;;2022;25;;;;;2020.5;24.7156982421875
-1;46100;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;531.0
-1;46200;RAINFOREST_RESIN;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;531.0
-1;46200;KELP;2018;28;;;;;2021;1;2022;27;;;2019.5;25.1405029296875
-1;46300;KELP;2018;29;;;;;2021;29;;;;;2019.5;25.382080078125
-1;46300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;531.0
-1;46400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;531.0
-1;46400;KELP;2018;22;;;;;2022;22;;;;;2020.0;25.1650390625
-1;46500;KELP;2019;6;2018;31;;;2021;31;;;;;2020.0;25.2220458984375
-1;46500;RAINFOREST_RESIN;10000;6;9996;1;9995;30;10004;1;10005;30;;;10002.0;531.0
-1;46600;KELP;2019;3;2018;28;;;2021;1;2022;27;;;2020.0;25.1329345703125
-1;46600;RAINFOREST_RESIN;9998;10;9996;1;9995;27;10004;1;10005;27;;;10001.0;531.0
-1;46700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;531.0
-1;46700;KELP;2019;26;;;;;2022;26;;;;;2020.5;24.7537841796875
-1;46800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;531.0
-1;46800;KELP;2019;22;;;;;2022;22;;;;;2020.5;24.5057373046875
-1;46900;KELP;2021;1;2019;32;;;2022;32;;;;;2021.5;24.7275390625
-1;46900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;531.0
-1;47000;KELP;2019;21;;;;;2022;21;;;;;2020.5;24.6534423828125
-1;47000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;531.0
-1;47100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;531.0
-1;47100;KELP;2019;22;;;;;2022;26;;;;;2020.5;24.7265625
-1;47200;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;531.0
-1;47200;KELP;2019;30;;;;;2022;30;;;;;2020.5;24.6988525390625
-1;47300;KELP;2019;25;;;;;2021;1;2022;25;;;2020.0;24.619140625
-1;47300;RAINFOREST_RESIN;10002;1;9998;3;9995;25;10005;25;;;;;10003.5;533.0
-1;47400;KELP;2019;25;;;;;2022;24;;;;;2020.5;24.4239501953125
-1;47400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;535.0
-1;47500;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;535.0
-1;47500;KELP;2019;30;;;;;2021;6;2022;30;;;2020.0;24.4462890625
-1;47600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;535.0
-1;47600;KELP;2019;28;;;;;2022;28;;;;;2020.5;24.2733154296875
-1;47700;KELP;2019;23;;;;;2022;23;;;;;2020.5;24.2333984375
-1;47700;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;535.0
-1;47800;KELP;2019;23;;;;;2022;1;2023;22;;;2020.5;24.181884765625
-1;47800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;535.0
-1;47900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;535.0
-1;47900;KELP;2019;27;;;;;2023;27;;;;;2021.0;24.1646728515625
-1;48000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;537.0
-1;48000;KELP;2019;27;;;;;2023;27;;;;;2021.0;24.18359375
-1;48100;KELP;2019;22;;;;;2022;21;;;;;2020.5;24.3638916015625
-1;48100;RAINFOREST_RESIN;9995;21;;;;;10002;9;10005;21;;;9998.5;537.0
-1;48200;KELP;2019;25;;;;;2022;25;;;;;2020.5;24.419189453125
-1;48200;RAINFOREST_RESIN;9998;5;9995;25;;;10005;25;;;;;10001.5;541.0
-1;48300;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;541.0
-1;48300;KELP;2018;29;;;;;2019;5;2022;29;;;2018.5;25.087890625
-1;48400;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;543.0
-1;48400;KELP;2019;1;2018;27;;;2022;27;;;;;2020.5;24.95361328125
-1;48500;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;25.005859375
-1;48500;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;543.0
-1;48600;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;24.9881591796875
-1;48600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;543.0
-1;48700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;546.0
-1;48700;KELP;2018;23;;;;;2022;23;;;;;2020.0;25.05224609375
-1;48800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;546.0
-1;48800;KELP;2019;29;;;;;2022;24;;;;;2020.5;24.7576904296875
-1;48900;KELP;2019;34;;;;;2022;27;;;;;2020.5;24.64404296875
-1;48900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;546.0
-1;49000;KELP;2019;39;;;;;2022;32;;;;;2020.5;24.734619140625
-1;49000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;546.0
-1;49100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;546.0
-1;49100;KELP;2019;40;;;;;2022;32;;;;;2020.5;24.4569091796875
-1;49200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;546.0
-1;49200;KELP;2019;21;;;;;2022;21;;;;;2020.5;24.6796875
-1;49300;KELP;2019;21;;;;;2022;22;;;;;2020.5;24.5556640625
-1;49300;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;546.0
-1;49400;KELP;2021;9;2020;5;2019;20;2022;20;;;;;2021.5;24.6915283203125
-1;49400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;546.0
-1;49500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;546.0
-1;49500;KELP;2019;40;;;;;2022;32;;;;;2020.5;24.5079345703125
-1;49600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;546.0
-1;49600;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;24.3431396484375
-1;49700;KELP;2019;28;;;;;2022;28;;;;;2020.5;24.3922119140625
-1;49700;RAINFOREST_RESIN;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;546.0
-1;49800;KELP;2019;25;;;;;2020;5;2023;25;;;2019.5;23.9312744140625
-1;49800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;546.0
-1;49900;RAINFOREST_RESIN;9998;3;9995;23;;;10005;23;;;;;10001.5;546.0
-1;49900;KELP;2019;23;;;;;2023;23;;;;;2021.0;24.0423583984375
-1;50000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;548.0
-1;50000;KELP;2019;21;;;;;2022;1;2023;20;;;2020.5;26.447265625
-1;50100;KELP;2019;24;;;;;2021;2;2022;24;;;2020.0;26.833984375
-1;50100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;548.0
-1;50200;KELP;2019;24;;;;;2023;24;;;;;2021.0;25.9248046875
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;548.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;548.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;25.646484375
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;548.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;25.703125
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;25.8056640625
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;548.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;25.5732421875
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;548.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;552.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;25.353515625
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;552.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;24.93310546875
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;24.744140625
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;562.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;25.01220703125
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;562.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;562.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;24.4375
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;562.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;24.806640625
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;23.759765625
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;562.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;24.3642578125
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;562.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;562.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;24.43359375
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;562.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;24.28564453125
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;24.744140625
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;564.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;25.38525390625
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;578.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;578.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;25.9638671875
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;588.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;25.6318359375
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;25.57080078125
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;588.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;26.08544921875
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;604.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;604.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;25.78759765625
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;606.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;24.474609375
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;24.638671875
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;606.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;608.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;25.66064453125
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;26.1220703125
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;608.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;608.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;25.3857421875
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;25.28759765625
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;608.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;620.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;24.806640625
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;25.85791015625
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;622.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;622.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;25.72509765625
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;25.26123046875
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;622.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;622.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;24.5927734375
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;24.9443359375
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;622.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;622.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;25.30078125
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;25.650390625
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;640.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;640.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;25.71240234375
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;25.8935546875
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;646.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;650.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;26.0361328125
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;26.2353515625
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;650.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;650.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;26.375
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;28.0400390625
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;650.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;658.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;29.19921875
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;29.6806640625
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;658.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;658.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;29.0302734375
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;29.220703125
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;664.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;664.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;29.3896484375
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;29.650390625
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;664.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;664.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;30.765625
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;31.53125
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;664.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;668.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;32.197265625
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;668.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;32.65625
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;670.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;32.50390625
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;32.130859375
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;670.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;32.37890625
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;670.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;670.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;31.9287109375
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;672.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;32.486328125
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;33.4208984375
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;672.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;33.8701171875
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;672.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;672.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;31.34765625
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;672.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;32.490234375
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;32.62109375
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;672.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;32.828125
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;674.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;674.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;32.97265625
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;674.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;32.224609375
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;33.2265625
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;674.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;33.7509765625
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;674.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;676.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;34.943359375
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;676.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;36.60546875
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;39.2548828125
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;676.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;40.037109375
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;676.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;680.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;39.5263671875
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;680.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;39.99609375
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;39.9150390625
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;680.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;39.5341796875
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;680.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;680.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;39.61328125
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;680.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;38.583984375
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;38.94140625
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;680.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;39.0107421875
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;682.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;690.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;40.548828125
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;696.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;40.236328125
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;40.478515625
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;696.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;45.95703125
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;696.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;696.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;46.8203125
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;696.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;48.103515625
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;49.4462890625
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;698.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;48.25390625
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;698.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;725.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;47.52734375
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;725.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;46.115234375
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;44.958984375
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;725.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;42.6396484375
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;726.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;726.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;44.791015625
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;726.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;47.5810546875
