day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;47600;KELP;2019;28;;;;;2022;28;;;;;2020.5;0.0
-1;47700;KELP;2019;23;;;;;2022;23;;;;;2020.5;0.0
-1;47700;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;535.0
-1;47800;KELP;2019;23;;;;;2022;1;2023;22;;;2020.5;0.0
-1;47800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;535.0
-1;47900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;535.0
-1;47900;KELP;2019;27;;;;;2023;27;;;;;2021.0;0.0
-1;48000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;537.0
-1;48000;KELP;2019;27;;;;;2023;27;;;;;2021.0;0.0
-1;48100;KELP;2019;22;;;;;2022;21;;;;;2020.5;0.0
-1;48100;RAINFOREST_RESIN;9995;21;;;;;10002;9;10005;21;;;9998.5;537.0
-1;48200;KELP;2019;25;;;;;2022;25;;;;;2020.5;0.0
-1;48200;RAINFOREST_RESIN;9998;5;9995;25;;;10005;25;;;;;10001.5;541.0
-1;48300;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;541.0
-1;48300;KELP;2018;29;;;;;2019;5;2022;29;;;2018.5;0.0
-1;48400;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;543.0
-1;48400;KELP;2019;1;2018;27;;;2022;27;;;;;2020.5;0.0
-1;48500;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;0.0
-1;48500;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;543.0
-1;48600;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;0.0
-1;48600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;543.0
-1;48700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;546.0
-1;48700;KELP;2018;23;;;;;2022;23;;;;;2020.0;0.0
-1;48800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;546.0
-1;48800;KELP;2019;29;;;;;2022;24;;;;;2020.5;0.0
-1;48900;KELP;2019;34;;;;;2022;27;;;;;2020.5;0.0
-1;48900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;546.0
-1;49000;KELP;2019;39;;;;;2022;32;;;;;2020.5;0.0
-1;49000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;546.0
-1;49100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;546.0
-1;49100;KELP;2019;40;;;;;2022;32;;;;;2020.5;0.0
-1;49200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;546.0
-1;49200;KELP;2019;21;;;;;2022;21;;;;;2020.5;0.0
-1;49300;KELP;2019;21;;;;;2022;22;;;;;2020.5;0.0
-1;49300;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;546.0
-1;49400;KELP;2021;9;2020;5;2019;20;2022;20;;;;;2021.5;0.0
-1;49400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;546.0
-1;49500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;546.0
-1;49500;KELP;2019;40;;;;;2022;32;;;;;2020.5;0.0
-1;49600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;546.0
-1;49600;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;0.0
-1;49700;KELP;2019;28;;;;;2022;28;;;;;2020.5;0.0
-1;49700;RAINFOREST_RESIN;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;546.0
-1;49800;KELP;2019;25;;;;;2020;5;2023;25;;;2019.5;0.0
-1;49800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;546.0
-1;49900;RAINFOREST_RESIN;9998;3;9995;23;;;10005;23;;;;;10001.5;546.0
-1;49900;KELP;2019;23;;;;;2023;23;;;;;2021.0;0.0
-1;50000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;548.0
-1;50000;KELP;2019;21;;;;;2022;1;2023;20;;;2020.5;0.0
-1;50100;KELP;2019;24;;;;;2021;2;2022;24;;;2020.0;0.0
-1;50100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;548.0
-1;50200;KELP;2019;24;;;;;2023;24;;;;;2021.0;0.0
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;548.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;548.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;0.0
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;548.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;0.0
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;0.0
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;548.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;0.0
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;548.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;552.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;0.0
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;552.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;0.0
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;0.0
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;562.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;0.0
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;562.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;562.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;0.0
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;562.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;0.0
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;0.0
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;562.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;0.0
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;562.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;562.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;0.0
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;562.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;0.0
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;0.0
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;564.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;0.0
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;578.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;578.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;0.0
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;588.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;0.0
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;0.0
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;588.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;0.0
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;604.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;604.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;0.0
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;606.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;0.0
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;0.0
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;606.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;608.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;0.0
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;0.0
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;608.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;608.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;0.0
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;0.0
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;608.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;620.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;0.0
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;0.0
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;622.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;622.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;0.0
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;0.0
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;622.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;622.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;0.0
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;0.0
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;622.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;622.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;0.0
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;0.0
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;640.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;640.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;0.0
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;0.0
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;646.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;650.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;0.0
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;0.0
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;650.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;650.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;0.0
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;0.0
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;650.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;658.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;0.0
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;0.0
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;658.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;658.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;0.0
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;0.0
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;664.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;664.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;0.0
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;0.0
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;664.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;664.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;0.0
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;0.0
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;664.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;668.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;0.0
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;668.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;0.0
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;670.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;0.0
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;0.0
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;670.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;0.0
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;670.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;670.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;0.0
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;672.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;0.0
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;0.0
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;672.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;0.0
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;672.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;672.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;0.0
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;672.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;0.0
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;0.0
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;672.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;0.0
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;674.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;674.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;0.0
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;674.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;0.0
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;0.0
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;674.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;0.0
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;674.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;676.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;0.0
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;676.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;0.0
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;0.0
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;676.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;0.0
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;676.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;680.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;0.0
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;680.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;0.0
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;0.0
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;680.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;0.0
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;680.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;680.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;0.0
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;680.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;0.0
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;0.0
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;680.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;0.0
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;680.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;680.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;0.0
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;683.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;0.0
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;0.0
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;683.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;0.0
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;683.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;683.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;0.0
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;683.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;0.0
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;0.0
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;685.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;0.0
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;685.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;709.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;0.0
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;709.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;0.0
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;0.0
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;709.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;0.0
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;710.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;710.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;0.0
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;710.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;0.0
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;0.0
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;710.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;0.0
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;720.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;720.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;0.0
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;720.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;0.0
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;0.0
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;720.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;0.0
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;720.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;722.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;0.0
-1;60200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;722.0
-1;60200;KELP;2016;3;2015;25;;;2018;25;;;;;2017.0;0.0
-1;60300;KELP;2015;28;;;;;2018;28;;;;;2016.5;0.0
-1;60300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;738.0
-1;60400;KELP;2015;1;2014;20;;;2018;21;;;;;2016.5;0.0
-1;60400;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;738.0
-1;60500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;740.0
-1;60500;KELP;2015;24;;;;;2018;24;;;;;2016.5;0.0
-1;60600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;740.0
-1;60600;KELP;2015;26;;;;;2018;24;;;;;2016.5;0.0
-1;60700;KELP;2015;22;;;;;2017;5;2018;22;;;2016.0;0.0
-1;60700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;740.0
-1;60800;KELP;2015;31;;;;;2018;32;;;;;2016.5;0.0
-1;60800;RAINFOREST_RESIN;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;740.0
-1;60900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;758.0
-1;60900;KELP;2015;28;;;;;2017;4;2018;31;;;2016.0;0.0
-1;61000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;758.0
-1;61000;KELP;2015;28;;;;;2018;28;;;;;2016.5;0.0
-1;61100;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;0.0
-1;61100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;758.0
-1;61200;KELP;2015;22;;;;;2016;2;2018;22;;;2015.5;0.0
-1;61200;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;758.0
-1;61300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;758.0
-1;61300;KELP;2015;23;;;;;2018;23;;;;;2016.5;0.0
-1;61400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;758.0
-1;61400;KELP;2015;31;;;;;2018;1;2019;30;;;2016.5;0.0
-1;61500;KELP;2015;29;;;;;2018;29;;;;;2016.5;0.0
-1;61500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;758.0
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;758.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;0.0
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;0.0
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;758.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;758.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;0.0
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;0.0
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;758.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;758.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;0.0
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;0.0
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;758.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;758.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;0.0
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;0.0
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;758.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;760.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;0.0
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;0.0
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;760.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;760.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;0.0
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;0.0
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;760.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;760.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;0.0
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;0.0
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;760.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;760.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;0.0
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;0.0
